date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:56:53	23286/23286	---M--	200	added ('OK')	image/jpeg	etag:%2254805a7c6f7d362be51b34132df6a529%22	https://assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db8041324ac07929f65e72d_dustin-d.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db8041324ac07929f65e72d_dustin-d.jpg	(from https://www.medcorder.com/about)
23:56:53	21068/21068	---M--	200	added ('OK')	image/jpeg	etag:%22ac7e0e8576dbaf7b7307759ea3f1933f%22	https://assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db8041f6c50c22e59a819f9_milan-s.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db8041f6c50c22e59a819f9_milan-s.jpg	(from https://www.medcorder.com/about)
23:56:54	24039/24039	---M--	200	added ('OK')	image/jpeg	etag:%22aa887e8a9c7c5408bb99f67493573d3f%22	https://assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db804176c50c2232da819ed_dzmitry-k.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db804176c50c2232da819ed_dzmitry-k.jpg	(from https://www.medcorder.com/about)
23:56:54	313144/313144	---M--	200	added ('OK')	image/png	etag:%22d27f82786ebe44bd87919cf0d0e69fcb%22	https://assets.website-files.com/5ce2ef9ce57aeb64f4784513/6036ab6315bbbc17cecdf01f_Jullina.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5ce2ef9ce57aeb64f4784513/6036ab6315bbbc17cecdf01f_Jullina.png	(from https://www.medcorder.com/about)
23:56:54	23338/23338	---M--	200	added ('OK')	image/jpeg	etag:%22cc0d1bc5c4a47255da2ec0c2e78fc9fc%22	https://assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db80423411dd93c5df5482b_sariah-s.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5ce2ef9ce57aeb64f4784513/5db80423411dd93c5df5482b_sariah-s.jpg	(from https://www.medcorder.com/about)
23:56:55	682811/682811	---M--	200	added ('OK')	image/png	etag:%2219e1d9ff85d2e35bab822aa455c68863%22	https://assets.website-files.com/5ce2ef9ce57aeb64f4784513/5e6ffc3d08830f7efbf19078_SeanLyon%403x.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5ce2ef9ce57aeb64f4784513/5e6ffc3d08830f7efbf19078_SeanLyon@3x.png	(from https://www.medcorder.com/about)
23:56:56	20020/20020	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Jul%202021%2018:26:56%20GMT	https://www.medcorder.com/blog/we-need-to-help-families-coordinate-care-in-emergencies	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/we-need-to-help-families-coordinate-care-in-emergencies.html	(from https://www.medcorder.com/blog)
23:56:57	555547/555547	---M--	200	added ('OK')	image/jpeg	etag:%226172193beb9cd2ccde6db6f1dd21e024%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.jpg	(from https://www.medcorder.com/blog)
23:56:57	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:26:57%20GMT	https://www.medcorder.com/blog/my-brothers-stroke-a-medcorder-testimonial	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/my-brothers-stroke-a-medcorder-testimonial	(from https://www.medcorder.com/blog)
23:57:00	20661/20661	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Jul%202021%2018:26:59%20GMT	https://www.medcorder.com/blog/i-fell-off-a-horse-one-patients-experiences-with-recording-doctor-appointments	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/i-fell-off-a-horse-one-patients-experiences-with-recording-doctor-appointments.html	(from https://www.medcorder.com/blog)
23:57:01	400411/400411	---M--	200	added ('OK')	image/jpeg	etag:%22f2791a9aca98678ae701ca5d22dcde99%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.jpg	(from https://www.medcorder.com/blog)
23:57:01	3101624/3101624	---M--	200	added ('OK')	image/png	etag:%22718d9ae44b8e5c1e15b6fe286d4f9b25%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9bfe808bbb125bb181dc1_mockup-of-a-woman-using-a-rose-gold-iphone-sitting-on-a-sofa-a21283.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9bfe808bbb125bb181dc1_mockup-of-a-woman-using-a-rose-gold-iphone-sitting-on-a-sofa-a21283.png	(from https://www.medcorder.com/blog)
23:57:01	19754/19754	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Jul%202021%2018:27:02%20GMT	https://www.medcorder.com/blog/how-to-use-our-new-appointment-features-to-prepare-for-consultations	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/how-to-use-our-new-appointment-features-to-prepare-for-consultations.html	(from https://www.medcorder.com/blog)
23:57:03	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:03%20GMT	https://www.medcorder.com/blog/how-to-take-control-of-your-medical-history	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/how-to-take-control-of-your-medical-history	(from https://www.medcorder.com/blog)
23:57:03	1758093/1758093	---M--	200	added ('OK')	image/jpeg	etag:%22c14a4a92000f594a35c7d9a0da013a71%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e8e5ad0ec7ddc29cce631c3_girl-working-at-a-table-with-macbook-and-iphone%20(2)%20copy.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5e8e5ad0ec7ddc29cce631c3_girl-working-at-a-table-with-macbook-and-iphone%20(2)%20copy.jpg	(from https://www.medcorder.com/blog)
23:57:04	2961639/2961639	---M--	200	added ('OK')	image/png	etag:%22cae139a7381b5e40f40d2a8ec32fa399%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1).png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1).png	(from https://www.medcorder.com/blog)
23:57:05	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:05%20GMT	https://www.medcorder.com/blog/make-the-most-from-every-moment-with-your-physician	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/make-the-most-from-every-moment-with-your-physician	(from https://www.medcorder.com/blog)
23:57:05	2684709/2684709	---M--	200	added ('OK')	image/png	etag:%224601bea97695ffc3442d508e2707913d%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e793a70e5820789ee8eb789_white-iphone-mockup-lying-on-a-doctor-s-office-desk-1920.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5e793a70e5820789ee8eb789_white-iphone-mockup-lying-on-a-doctor-s-office-desk-1920.png	(from https://www.medcorder.com/blog)
23:57:06	1835226/1835226	---M--	200	added ('OK')	image/png	etag:%22536301c5059e39483b73c68dd2634315%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e6b8f679bbe262f3a01affd_Screen%20Shot%202020-03-13%20at%202.48.44%20PM.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5e6b8f679bbe262f3a01affd_Screen%20Shot%202020-03-13%20at%202.48.44%20PM.png	(from https://www.medcorder.com/blog)
23:57:06	88779/88779	---M--	200	added ('OK')	image/jpeg	etag:%22b899157e95a5d6062e1724b2867d79de%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.jpg	(from https://www.medcorder.com/blog)
23:57:06	21331/21331	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Jul%202021%2018:27:07%20GMT	https://www.medcorder.com/blog/a-ucsd-doctors-perspective-on-medcorder	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/a-ucsd-doctors-perspective-on-medcorder.html	(from https://www.medcorder.com/blog)
23:57:07	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:08%20GMT	https://www.medcorder.com/blog/medcorder-wins-audience-choice-award-at-publicis-healthfront2019	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-wins-audience-choice-award-at-publicis-healthfront2019	(from https://www.medcorder.com/blog)
23:57:09	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:09%20GMT	https://www.medcorder.com/blog/medcorder-secures-seed-funding	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-secures-seed-funding	(from https://www.medcorder.com/blog)
23:57:10	10248/10248	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Jul%202021%2018:27:10%20GMT	https://www.medcorder.com/author/david	E:/HTTP/samriddhmainekdum/www.medcorder.com/author/david.html	(from https://www.medcorder.com/blog)
23:57:10	2209634/2209634	---M--	200	added ('OK')	image/png	etag:%220eb610693ee064cc29df147453f1a1e0%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d2f42dd44c1f9720a826eed_Screen%20Shot%202019-07-17%20at%205.46.15%20PM.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5d2f42dd44c1f9720a826eed_Screen%20Shot%202019-07-17%20at%205.46.15%20PM.png	(from https://www.medcorder.com/blog)
23:57:10	3756904/3756904	---M--	200	added ('OK')	image/png	etag:%22a96972bdbbed0fabce0716672d782fd3%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.png	(from https://www.medcorder.com/blog)
23:57:11	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:11%20GMT	https://www.medcorder.com/blog/why-i-built-medcorder	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/why-i-built-medcorder	(from https://www.medcorder.com/blog)
23:57:12	50528/50528	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Jul%202021%2018:27:13%20GMT	https://www.medcorder.com/terms	E:/HTTP/samriddhmainekdum/www.medcorder.com/terms.html	(from https://www.medcorder.com/)
23:57:12	92142/92142	---M--	200	added ('OK')	image/jpeg	etag:%22de8512a3ce691d075c30133049bc63c7%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a421117472e706fb603f1_51444086_10104468046510773_6615715529652961280_n--1--3.jpg	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a421117472e706fb603f1_51444086_10104468046510773_6615715529652961280_n--1--3.jpg	(from https://www.medcorder.com/blog)
23:57:13	1704969/1704969	---M--	200	added ('OK')	image/png	etag:%22876a9619aed9ea125b0e45862397a799%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d09f2ea88760738c25d62ff_0_LXYt_3I4q542hsP7.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5d09f2ea88760738c25d62ff_0_LXYt_3I4q542hsP7.png	(from https://www.medcorder.com/blog)
23:57:13	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:13%20GMT	https://www.medcorder.com/privacy	E:/HTTP/samriddhmainekdum/www.medcorder.com/privacy.html	(from https://www.medcorder.com/)
23:57:13	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:14%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e8e5ad0ec7ddc29cce631c3_girl-working-at-a-table-with-macbook-and-iphone%20(2	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e8e5ad0ec7ddc29cce631c3_girl-working-at-a-table-with-macbook-and-iphone%20(2.html	(from https://www.medcorder.com/blog/your-next-doctors-visit-is-remote-now-what)
23:57:14	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:14%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5f7bb4a5683ff1d5965206f2_Phone_grid.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5f7bb4a5683ff1d5965206f2_Phone_grid.png_	(from https://www.medcorder.com/blog/medcorder-ucsf-begin-mencore-feasibility-clinical-trial-to-help-prostate-cancer-patients-with-medical-consult-recordings)
23:57:14	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:15%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edafad9800a23a2bb68d0ae_Depositphotos_98055996_xl-2015_sm.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5edafad9800a23a2bb68d0ae_Depositphotos_98055996_xl-2015_sm.jpg_	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:57:18	127717/127717	---M--	200	added ('OK')	image/png	etag:%22d322a8097b96ce89bad0ab4e162411fa%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edae182a64212ff4ed6f45a__nDARnMKMWdK_fMb7-bRy17zC4mBbkXl5elnZjFlcA_yIiC_wZsVxZZKQvaiK-nkZqFqIkSQ8Jv5G6fhbFyb5cNqrMyaZHMRu00SkxQIATigA8JlE9-h8dKxBP7HfOoD816tlKT2.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5edae182a64212ff4ed6f45a__nDARnMKMWdK_fMb7-bRy17zC4mBbkXl5elnZjFlcA_yIiC_wZsVxZZKQvaiK-nkZqFqIkSQ8Jv5G6fhbFyb5cNqrMyaZHMRu00SkxQIATigA8JlE9-h8dKxBP7HfOoD816tlKT	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:57:18	327899/327899	---M--	200	added ('OK')	image/png	etag:%22eedc044953910e0fa60fa8eb192fbafc%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edae182bd5e201dbc7463f7_bngP1G21vKUJYhrqTD32aEclAqoZPO06L4q0bq6ILQznf6q6Owtago2PDnBsuSXYtY7aRqf8iSNoq7UyR860t1zac5O-wk-7EuoKbryi454gkPBnqzBMlMlvUbdFNBj7fIBfgVfd.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5edae182bd5e201dbc7463f7_bngP1G21vKUJYhrqTD32aEclAqoZPO06L4q0bq6ILQznf6q6Owtago2PDnBsuSXYtY7aRqf8iSNoq7UyR860t1zac5O-wk-7EuoKbryi454gkPBnqzBMlMlvUbdFNBj7fIBfgVf	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:57:18	180173/180173	---M--	200	added ('OK')	image/png	etag:%22147df77528adf853075a04bead1e382f%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edae18155b72cddb420dbd4_17mgjcgQ1ZzD-EtzbHdbWoTgtgCjyLGZcncv7c3xhx9Yv0txlmsP9ple4Tw5YPrtLUe7cNFVXh3oBXQ7t43nO6liTy1ox0dH-trUMO2YHzWEjoeMvvWYF0n1kixGec0pkwdZ0DKg.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5edae18155b72cddb420dbd4_17mgjcgQ1ZzD-EtzbHdbWoTgtgCjyLGZcncv7c3xhx9Yv0txlmsP9ple4Tw5YPrtLUe7cNFVXh3oBXQ7t43nO6liTy1ox0dH-trUMO2YHzWEjoeMvvWYF0n1kixGec0pkwdZ0DK	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:57:18	1954371/1954371	---M--	200	added ('OK')	image/png	etag:%220c490dd81891f619e7ed78b4ee961770%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edaee682cbafc31dd9b8d68_woman-using-iphone-6-and-ipad-mini-mockup-generator_1380.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5edaee682cbafc31dd9b8d68_woman-using-iphone-6-and-ipad-mini-mockup-generator_1380.png	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:57:20	194114/194114	---M--	200	added ('OK')	image/png	etag:%229ca410cfe1137d1204a7999d5ed0f0a0%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edae181a642121bddd6f459_CmLeYNBadNNBjVLgrR9kfTqYYAM7LVVLWcVnXb8t1P6MhQjAhIE8eiH51IuPfeNHImpLR19cWgoKwuyqyuhRlRyqvA6F3RYlg0aJChjHIh2vh656MD-S8WcxbRobSPkanuP_YW25.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5edae181a642121bddd6f459_CmLeYNBadNNBjVLgrR9kfTqYYAM7LVVLWcVnXb8t1P6MhQjAhIE8eiH51IuPfeNHImpLR19cWgoKwuyqyuhRlRyqvA6F3RYlg0aJChjHIh2vh656MD-S8WcxbRobSPkanuP_YW2	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:57:20	313746/313746	---M--	200	added ('OK')	image/png	etag:%221f5b805b67d99dd9b4cbb86c3edaa859%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5edaf6d3a64212580cd74032_Frame%205.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5edaf6d3a64212580cd74032_Frame%205.png	(from https://www.medcorder.com/blog/medcorder-updates-new-telemedicine-features-improved-audio-technology)
23:57:20	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:21%20GMT	https://www.medcorder.com/blog/medcorder-stories-staying-connected-even-when-distanced	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-stories-staying-connected-even-when-distanced.html	(from https://www.medcorder.com/blog/your-next-doctors-visit-is-remote-now-what)
23:57:20	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:21%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d1ab69042194abb80fb72_Doctor-Office-5-2.67.delayed	(from https://www.medcorder.com/blog/five-reasons-physicians-should-encourage-recording-doctors-visits)
23:57:21	294711/294711	---M--	200	added ('OK')	image/png	etag:%2235c10cd16ede0779d8c665638a46e424%22	https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d19a248349487b3891cb3_Man_Dr_app-600.png	E:/HTTP/samriddhmainekdum/assets.website-files.com/5d09e46f06d04c2499126fd2/5e5d19a248349487b3891cb3_Man_Dr_app-600.png	(from https://www.medcorder.com/blog/five-reasons-physicians-should-encourage-recording-doctors-visits)
23:57:21	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:22%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5eb9cf35166d7e087e22bbf3_Depositphotos_92699938_sm-2015.jpg_	(from https://www.medcorder.com/blog/we-need-to-help-families-coordinate-care-in-emergencies)
23:57:22	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:23%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e9997ef5101bd7c4ba7ace8_horse1-f.jpg_	(from https://www.medcorder.com/blog/i-fell-off-a-horse-one-patients-experiences-with-recording-doctor-appointments)
23:57:22	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:23%20GMT	https://www.medcorder.com/blog/my-brothers-stroke-a-medcorder-testimonial	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/my-brothers-stroke-a-medcorder-testimonial.html	(from https://www.medcorder.com/blog)
23:57:22	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:23%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e84dab28d1ca684a03fc54a_mockup-of-an-iphone-11-pro-on-an-elegant-office-desk-2122-el1%20(1	(from https://www.medcorder.com/blog/how-to-use-our-new-appointment-features-to-prepare-for-consultations)
23:57:23	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:23%20GMT	https://www.medcorder.com/blog/make-the-most-from-every-moment-with-your-physician	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/make-the-most-from-every-moment-with-your-physician.html	(from https://www.medcorder.com/blog)
23:57:23	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:23%20GMT	https://www.medcorder.com/blog/how-to-take-control-of-your-medical-history	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/how-to-take-control-of-your-medical-history.html	(from https://www.medcorder.com/blog)
23:57:23	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:24%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d4bf72171ecaf4fbbb28313_Screen%20Shot%202019-08-08%20at%2012.18.52%20PM.6c.delayed	(from https://www.medcorder.com/blog/a-ucsd-doctors-perspective-on-medcorder)
23:57:24	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:25%20GMT	https://www.medcorder.com/blog/medcorder-secures-seed-funding	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-secures-seed-funding.html	(from https://www.medcorder.com/blog)
23:57:24	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:25%20GMT	https://www.medcorder.com/blog/medcorder-wins-audience-choice-award-at-publicis-healthfront2019	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/medcorder-wins-audience-choice-award-at-publicis-healthfront2019.html	(from https://www.medcorder.com/blog)
23:57:24	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:25%20GMT	https://www.medcorder.com/author/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d0b59962ab90cd670f34b80_52033795_10104468063536653_2735966499096231936_o-2.jpg%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/author/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d0b59962ab90cd670f34b80_52033795_10104468063536653_2735966499096231936_o-2.6d.delayed	(from https://www.medcorder.com/author/david)
23:57:25	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:26%20GMT	https://www.medcorder.com/author/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a405817472e8c3fb5fe12_480e505d19b9e341e5c949d90b44974a.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/author/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5d0a405817472e8c3fb5fe12_480e505d19b9e341e5c949d90b44974a.png_	(from https://www.medcorder.com/author/david)
23:58:05	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:26%20GMT	https://www.medcorder.com/blog/why-i-built-medcorder	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/why-i-built-medcorder.html	(from https://www.medcorder.com/blog)
23:58:05	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:26%20GMT	https://www.medcorder.com/privacy	E:/HTTP/samriddhmainekdum/www.medcorder.com/privacy.html	(from https://www.medcorder.com/)
23:58:06	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:27%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5e8e5ad0ec7ddc29cce631c3_girl-working-at-a-table-with-macbook-and-iphone%20(2	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5e8e5ad0ec7ddc29cce631c3_girl-working-at-a-table-with-macbook-and-iphone%20(2.html	(from https://www.medcorder.com/blog/your-next-doctors-visit-is-remote-now-what)
23:58:06	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2027%20Jul%202021%2018:27:27%20GMT	https://www.medcorder.com/blog/%22https://assets.website-files.com/5d09e46f06d04c2499126fd2/5f7bb4a5683ff1d5965206f2_Phone_grid.png%22	E:/HTTP/samriddhmainekdum/www.medcorder.com/blog/_https_/assets.website-files.com/5d09e46f06d04c2499126fd2/5f7bb4a5683ff1d5965206f2_Phone_grid.html	(from https://www.medcorder.com/blog/medcorder-ucsf-begin-mencore-feasibility-clinical-trial-to-help-prostate-cancer-patients-with-medical-consult-recordings)
